input_text,target_text
"translate question to dbpedia path: Who is the owner of Ford Motor Credit comapny which is also the builder of FORD SHO V8 engine ? | Entities possibly involved: dbr:Ford_SHO_V8_engine, dbr:Ford_Motor_Credit_Company",dbr:Ford_Motor_Credit_Company >> dbp:owner >> [ANS] [SEP] dbr:Ford_SHO_V8_engine >> dbo:manufacturer >> [ANS]
translate question to dbpedia path: Count the different genres of games published by Titus Software | Entities possibly involved: dbr:Titus_Software,COUNT >> [VAR1] >> dbo:genre >> [ANS] [SEP] [VAR1] >> dbp:publisher >> dbr:Titus_Software
translate question to dbpedia path: Who has produced movies that have a James Horner score? | Entities possibly involved: dbr:James_Horner,[VAR1] >> dbp:music >> dbr:James_Horner [SEP] [VAR1] >> dbp:producer >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Film
"translate question to dbpedia path: Which movie produced by Michael Deeley was distributed by Warner Bros ? | Entities possibly involved: dbr:Warner_Bros., dbr:Michael_Deeley",[ANS] >> dbp:distributor >> dbr:Warner_Bros. [SEP] [ANS] >> dbp:producer >> dbr:Michael_Deeley [SEP] [ANS] >> rdf:type >> dbo:Film
"translate question to dbpedia path: Name the person whose daughter is Rohan Marley and also another children named Sharon Marley ? | Entities possibly involved: dbr:Rohan_Marley, dbr:Sharon_Marley",[ANS] >> dbo:child >> dbr:Rohan_Marley [SEP] [ANS] >> dbp:children >> dbr:Sharon_Marley [SEP] [ANS] >> rdf:type >> dbo:Person
translate question to dbpedia path: Which shows are voiced be US citizens? | Entities possibly involved: dbr:United_States,[ANS] >> dbp:voices >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbo:stateOfOrigin >> dbr:United_States
"translate question to dbpedia path: Name the television show voiced by April Stewart and Eliza Schneider? | Entities possibly involved: dbr:April_Stewart, dbr:Eliza_Schneider",[ANS] >> dbp:voices >> dbr:April_Stewart [SEP] [ANS] >> dbp:voices >> dbr:Eliza_Schneider [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
"translate question to dbpedia path: Count the different places where the people died, who were born in England? | Entities possibly involved: dbr:England",COUNT >> [VAR1] >> dbp:placeOfBirth >> dbr:England [SEP] [VAR1] >> dbp:placeOfDeath >> [ANS]
translate question to dbpedia path: What are some relatives of Battle of the Bulge veterans? | Entities possibly involved: dbr:Battle_of_the_Bulge,[VAR1] >> dbo:relation >> [ANS] [SEP] [VAR1] >> dbp:battles >> dbr:Battle_of_the_Bulge [SEP] [VAR1] >> rdf:type >> dbo:MilitaryPerson
"translate question to dbpedia path: Who made the Y block engine and the SHO V8 engine? | Entities possibly involved: dbr:Ford_Y-block_engine, dbr:Ford_SHO_V8_engine",dbr:Ford_SHO_V8_engine >> dbo:manufacturer >> [ANS] [SEP] dbr:Ford_Y-block_engine >> dbo:manufacturer >> [ANS]
translate question to dbpedia path: How many different genres of games are produced by Blizzard? | Entities possibly involved: dbr:Blizzard_Entertainment,COUNT >> [VAR1] >> dbo:developer >> dbr:Blizzard_Entertainment [SEP] [VAR1] >> dbp:genre >> [ANS]
"translate question to dbpedia path: Which tennis players live in Kenthurst, new south wales? | Entities possibly involved: dbr:Kenthurst,_New_South_Wales","[ANS] >> dbo:residence >> dbr:Kenthurst,_New_South_Wales [SEP] [ANS] >> rdf:type >> dbo:TennisPlayer"
"translate question to dbpedia path: In which religions are both Pope Gregory 1 and Edwin of northumbria reverred? | Entities possibly involved: dbr:Pope_Gregory_I, dbr:Edwin_of_Northumbria",dbr:Edwin_of_Northumbria >> dbp:veneratedIn >> [ANS] [SEP] dbr:Pope_Gregory_I >> dbp:veneratedIn >> [ANS]
"translate question to dbpedia path: How many things are located in Ridgewood, New Jersey? | Entities possibly involved: dbr:Ridgewood,_New_Jersey","COUNT >> [ANS] >> dbp:birthPlace >> dbr:Ridgewood,_New_Jersey"
"translate question to dbpedia path: Name the sea whose inflow is Kemijoki and outflow is Danish straits? | Entities possibly involved: dbr:Kemijoki, dbr:Danish_straits",[ANS] >> dbo:inflow >> dbr:Kemijoki [SEP] [ANS] >> dbp:outflow >> dbr:Danish_straits [SEP] [ANS] >> rdf:type >> dbo:Sea
translate question to dbpedia path: What award was won by executive producer of Shaun the Sheep? | Entities possibly involved: dbr:Shaun_the_Sheep,[VAR1] >> dbo:award >> [ANS] [SEP] dbr:Shaun_the_Sheep >> dbo:executiveProducer >> [VAR1]
"translate question to dbpedia path: Was the altazor drawn by Picasso? | Entities possibly involved: dbr:Pablo_Picasso, dbr:Altazor",ASK >> dbr:Altazor >> dbp:illustrator >> dbr:Pablo_Picasso
translate question to dbpedia path: What is the operator of SR class 3Sub ? | Entities possibly involved: dbr:SR_class_3Sub,dbr:SR_class_3Sub >> dbo:operator >> [ANS]
"translate question to dbpedia path: Which key person of the Clinton Foundation is also the president of Edward J. Perkins ? | Entities possibly involved: dbr:Clinton_Foundation, dbr:Edward_J._Perkins",dbr:Clinton_Foundation >> dbp:keyPeople >> [ANS] [SEP] dbr:Edward_J._Perkins >> dbo:president >> [ANS]
"translate question to dbpedia path: Name the royalty whose daughter was Cleopatra V and was married to Ptolemy XIV of Egypt? | Entities possibly involved: dbr:Cleopatra_V_of_Egypt, dbr:Ptolemy_XIV_of_Egypt",[ANS] >> dbo:spouse >> dbr:Ptolemy_XIV_of_Egypt [SEP] [ANS] >> dbp:mother >> dbr:Cleopatra_V_of_Egypt [SEP] [ANS] >> rdf:type >> dbo:Royalty
translate question to dbpedia path: How many times has Jeff Conaway been casted? | Entities possibly involved: dbr:Jeff_Conaway,COUNT >> [ANS] >> dbo:starring >> dbr:Jeff_Conaway
translate question to dbpedia path: who are some miss michigan usa? | Entities possibly involved: dbr:Miss_Michigan_USA,[ANS] >> dbp:title >> dbr:Miss_Michigan_USA
"translate question to dbpedia path: What nicknames do the universities in Norton, Massachusetts have? | Entities possibly involved: dbr:Norton,_Massachusetts","[VAR1] >> dbp:city >> dbr:Norton,_Massachusetts [SEP] [VAR1] >> dbp:nickname >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:University"
"translate question to dbpedia path: Which license of the Microsoft Office Picture Manager is also the  product of the Apple Productivity Experience Group | Entities possibly involved: dbr:Microsoft_Office_Picture_Manager, dbr:Apple_Productivity_Experience_Group",dbr:Apple_Productivity_Experience_Group >> dbo:product >> [ANS] [SEP] dbr:Microsoft_Office_Picture_Manager >> dbo:license >> [ANS]
translate question to dbpedia path: What is the regional radio sports network associated with? | Entities possibly involved: dbr:Regional_Radio_Sports_Network,dbr:Regional_Radio_Sports_Network >> dbp:affiliations >> [ANS]
translate question to dbpedia path: List the destinations of the airlines which also serves Mediterranean  Sea ? | Entities possibly involved: dbr:Mediterranean_Sea,[VAR1] >> dbp:destinations >> [ANS] [SEP] [VAR1] >> dbp:destinations >> dbr:Mediterranean_Sea [SEP] [VAR1] >> rdf:type >> dbo:Airline
translate question to dbpedia path: Which fictional character's portrayer was edited by Roger Barton? | Entities possibly involved: dbr:Roger_Barton_(film_editor),[ANS] >> dbo:portrayer >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:FictionalCharacter [SEP] [VAR1] >> dbp:editing >> dbr:Roger_Barton_(film_editor)
translate question to dbpedia path: What can be cooked out of things belonging to the order Sapindales? | Entities possibly involved: dbr:Sapindales,[ANS] >> dbo:ingredient >> [VAR1] [SEP] [VAR1] >> dbo:order >> dbr:Sapindales
translate question to dbpedia path: What is the birth place of the children of Miguel Garca Granados ? | Entities possibly involved: dbr:Miguel_García_Granados,[VAR1] >> dbo:birthPlace >> [ANS] [SEP] dbr:Miguel_García_Granados >> dbp:children >> [VAR1]
translate question to dbpedia path: List the fields of Sylvain Lvi ? | Entities possibly involved: dbr:Sylvain_Lévi,dbr:Sylvain_Lévi >> dbp:fields >> [ANS]
"translate question to dbpedia path: List the  primeministers of Victor Hope, 2nd Marquess of Linlithgow ? | Entities possibly involved: dbr:Victor_Hope,_2nd_Marquess_of_Linlithgow","dbr:Victor_Hope,_2nd_Marquess_of_Linlithgow >> dbp:primeminister >> [ANS]"
translate question to dbpedia path: Where do the airlines garrisoned at Manchester airport fly to? | Entities possibly involved: dbr:Manchester_Airport,[VAR1] >> dbo:headquarter >> dbr:Manchester_Airport [SEP] [VAR1] >> dbp:destinations >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Airline
translate question to dbpedia path: What all is owned by a company one of whose division is Paramount Domestic Television? | Entities possibly involved: dbr:Paramount_Domestic_Television,[ANS] >> dbp:company >> [VAR1] [SEP] [VAR1] >> dbo:division >> dbr:Paramount_Domestic_Television
translate question to dbpedia path: Name the language of I Love How You Love Me ? | Entities possibly involved: dbr:I_Love_How_You_Love_Me,dbr:I_Love_How_You_Love_Me >> dbp:language >> [ANS]
translate question to dbpedia path: Count the number of places where alumini of Edinburgh university have died? | Entities possibly involved: dbr:University_of_Edinburgh,COUNT >> [VAR1] >> dbo:deathPlace >> [ANS] [SEP] [VAR1] >> dbp:education >> dbr:University_of_Edinburgh
translate question to dbpedia path: Which label released the movie written by Thomas Meehan? | Entities possibly involved: dbr:Thomas_Meehan_(writer),[VAR1] >> dbp:label >> [ANS] [SEP] [VAR1] >> dbp:writer >> dbr:Thomas_Meehan_(writer) [SEP] [VAR1] >> rdf:type >> dbo:Film
translate question to dbpedia path: What is the venue of Indy PopCon ? | Entities possibly involved: dbr:Indy_PopCon,dbr:Indy_PopCon >> dbp:venue >> [ANS]
translate question to dbpedia path: Who are the associate musical artists of Dalma Kovcs ? | Entities possibly involved: dbr:Dalma_Kovács,dbr:Dalma_Kovács >> dbo:associatedMusicalArtist >> [ANS]
"translate question to dbpedia path: What is the common religious affiliation of the Wickramabahu Central College (National School) and that of  Vesak? | Entities possibly involved: dbr:Wickramabahu_Central_College_(National_School), dbr:Vesak",dbr:Vesak >> dbo:type >> [ANS] [SEP] dbr:Wickramabahu_Central_College_(National_School) >> dbp:religiousAffiliation >> [ANS]
"translate question to dbpedia path: Name a person whose sucessor was Adrian A. basora and was educated at Harvard-Westlake School? | Entities possibly involved: dbr:Adrian_A._Basora, dbr:Harvard-Westlake_School",[ANS] >> dbo:almaMater >> dbr:Harvard-Westlake_School [SEP] [ANS] >> dbp:successor >> dbr:Adrian_A._Basora [SEP] [ANS] >> rdf:type >> dbo:Person
translate question to dbpedia path: Name the other party of Chandra Shekhar ? | Entities possibly involved: dbr:Chandra_Shekhar,dbr:Chandra_Shekhar >> dbo:otherParty >> [ANS]
translate question to dbpedia path: How many movies have had a cinematographer who died in US? | Entities possibly involved: dbr:United_States,COUNT >> [ANS] >> dbp:cinematography >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbp:deathPlace >> dbr:United_States
translate question to dbpedia path: Which cities were in the TV Show which came after The Ultimate Fighter: Brazil 2? | Entities possibly involved: dbr:The_Ultimate_Fighter:_Brazil_2,[VAR1] >> dbp:city >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:TelevisionShow [SEP] dbr:The_Ultimate_Fighter:_Brazil_2 >> dbo:subsequentWork >> [VAR1]
"translate question to dbpedia path: What actor of Le Cirque is a relative of Maryanne Trump barry? | Entities possibly involved: dbr:Maryanne_Trump_Barry, dbr:Le_Cirque:_A_Table_in_Heaven",dbr:Le_Cirque:_A_Table_in_Heaven >> dbp:starring >> [ANS] [SEP] dbr:Maryanne_Trump_Barry >> dbo:relation >> [ANS]
"translate question to dbpedia path: Does Stanley Cavell study Shakespeare? | Entities possibly involved: dbr:Stanley_Cavell, dbr:William_Shakespeare",ASK >> dbr:Stanley_Cavell >> dbp:mainInterests >> dbr:William_Shakespeare
translate question to dbpedia path: Who is the label of The Producers (2005 film) ? | Entities possibly involved: dbr:The_Producers_(2005_film),dbr:The_Producers_(2005_film) >> dbp:label >> [ANS]
"translate question to dbpedia path: Which nearest city of LoDaisKa Site is also the location of Oskar Blues Brewery ? | Entities possibly involved: dbr:Oskar_Blues_Brewery, dbr:LoDaisKa_Site",dbr:LoDaisKa_Site >> dbo:nearestCity >> [ANS] [SEP] dbr:Oskar_Blues_Brewery >> dbp:location >> [ANS]
translate question to dbpedia path: Count the number of different religions that field marshals have followed? | Entities possibly involved: dbr:Field_marshal,COUNT >> [VAR1] >> dbo:militaryRank >> dbr:Field_marshal [SEP] [VAR1] >> dbo:religion >> [ANS]
"translate question to dbpedia path: Does Beth Tweddle play for the City of Liverpool gymnast club? | Entities possibly involved: dbr:City_of_Liverpool_Gymnastics_Club, dbr:Beth_Tweddle",ASK >> dbr:Beth_Tweddle >> dbp:club >> dbr:City_of_Liverpool_Gymnastics_Club
translate question to dbpedia path: Count the awards given to the recepients of the Becket fund for religious liberty. | Entities possibly involved: dbr:Becket_Fund_for_Religious_Liberty,COUNT >> [VAR1] >> dbo:award >> dbr:Becket_Fund_for_Religious_Liberty [SEP] [VAR1] >> dbp:awards >> [ANS]
translate question to dbpedia path: Which river flows through Central Washington? | Entities possibly involved: dbr:Central_Washington,dbr:Central_Washington >> dbo:river >> [ANS]
translate question to dbpedia path: List all the narrator of the albums which had Alan Barzman as one of the narrator ? | Entities possibly involved: dbr:Alan_Barzman,[VAR1] >> dbp:narrated >> [ANS] [SEP] [VAR1] >> dbp:narrated >> dbr:Alan_Barzman [SEP] [VAR1] >> rdf:type >> dbo:Album
translate question to dbpedia path: People born in Saint-Amand-en-Puisaye are famous for what things ? | Entities possibly involved: dbr:Saint-Amand-en-Puisaye,[VAR1] >> dbo:birthPlace >> dbr:Saint-Amand-en-Puisaye [SEP] [VAR1] >> dbp:knownFor >> [ANS]
"translate question to dbpedia path: Which founder of European School, karlsruhe is also the jursdiction of Eurpoean Border of Coast guard ? | Entities possibly involved: dbr:European_Border_and_Coast_Guard, dbr:European_School,_Karlsruhe","dbr:European_Border_and_Coast_Guard >> dbp:jurisdiction >> [ANS] [SEP] dbr:European_School,_Karlsruhe >> dbp:founder >> [ANS]"
translate question to dbpedia path: What cars were built upon the cars which were assembled in Canada? | Entities possibly involved: dbr:Canada,[VAR1] >> dbo:predecessor >> [ANS] [SEP] [VAR1] >> dbp:assembly >> dbr:Canada [SEP] [VAR1] >> rdf:type >> dbo:Automobile
translate question to dbpedia path: How many religions are followed by the people in the Royal Thai Army? | Entities possibly involved: dbr:Royal_Thai_Army,COUNT >> [VAR1] >> dbo:militaryBranch >> dbr:Royal_Thai_Army [SEP] [VAR1] >> dbo:religion >> [ANS]
translate question to dbpedia path: Which politicians live in a city led by T.S. Thakur? | Entities possibly involved: dbr:T._S._Thakur,[ANS] >> dbo:residence >> [VAR1] [SEP] [VAR1] >> dbo:leader >> dbr:T._S._Thakur
translate question to dbpedia path: How many guests have been there on broadway? | Entities possibly involved: dbr:On_Broadway_(Smash),COUNT >> dbr:On_Broadway_(Smash) >> dbp:guests >> [ANS]
"translate question to dbpedia path: List the significant buildings of the arch. whose one of the important work is Government Building, Kiev ? | Entities possibly involved: dbr:Government_Building,_Kiev","[VAR1] >> dbo:significantBuilding >> [ANS] [SEP] [VAR1] >> dbo:significantBuilding >> dbr:Government_Building,_Kiev [SEP] [VAR1] >> rdf:type >> dbo:Architect"
translate question to dbpedia path: Count everything garrisoned at the pentagon? | Entities possibly involved: dbr:The_Pentagon,COUNT >> [ANS] >> dbp:garrison >> dbr:The_Pentagon
"translate question to dbpedia path: What common relegion affiliation exists for udit Raj and Wickramabahu Central College ? | Entities possibly involved: dbr:Udit_Raj, dbr:Wickramabahu_Central_College_(National_School)",dbr:Udit_Raj >> dbo:religion >> [ANS] [SEP] dbr:Wickramabahu_Central_College_(National_School) >> dbp:religiousAffiliation >> [ANS]
"translate question to dbpedia path: What is the city  of the 2015 MLS All-Star Game and birthplace of the The Okee Dokee Brothers | Entities possibly involved: dbr:The_Okee_Dokee_Brothers, dbr:2015_MLS_All-Star_Game",dbr:2015_MLS_All-Star_Game >> dbp:city >> [ANS] [SEP] dbr:The_Okee_Dokee_Brothers >> dbo:birthPlace >> [ANS]
translate question to dbpedia path: How many people were opponents of the ones buried in the tower of London? | Entities possibly involved: dbr:Tower_of_London,COUNT >> [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbo:opponent >> [ANS] [SEP] [VAR1] >> dbp:restingPlace >> dbr:Tower_of_London
translate question to dbpedia path: Count all the places where companies located in Ontario operate. | Entities possibly involved: dbr:Ontario,COUNT >> [VAR1] >> dbo:locationCity >> dbr:Ontario [SEP] [VAR1] >> dbp:locations >> [ANS]
"translate question to dbpedia path: What is the river whose origin is North-Western Province, Zambia? | Entities possibly involved: dbr:North-Western_Province,_Zambia","[ANS] >> dbo:sourceRegion >> dbr:North-Western_Province,_Zambia"
translate question to dbpedia path: How many factions have fought when Egushawa was a commander? | Entities possibly involved: dbr:Egushawa,COUNT >> [VAR1] >> dbo:commander >> dbr:Egushawa [SEP] [VAR1] >> dbp:combatant >> [ANS]
translate question to dbpedia path: What is the honorary title of the narrator of Everything Will Be OK? | Entities possibly involved: dbr:Everything_Will_Be_OK,[VAR1] >> dbo:award >> [ANS] [SEP] dbr:Everything_Will_Be_OK >> dbo:narrator >> [VAR1]
translate question to dbpedia path: What is the layout of the automobiles designed by Olivier Boulay? | Entities possibly involved: dbr:Olivier_Boulay,[VAR1] >> dbo:layout >> [ANS] [SEP] [VAR1] >> dbp:designer >> dbr:Olivier_Boulay [SEP] [VAR1] >> rdf:type >> dbo:Automobile
"translate question to dbpedia path: What people were born in Ridgewood, New Jersey? | Entities possibly involved: dbr:Ridgewood,_New_Jersey","[ANS] >> dbp:birthPlace >> dbr:Ridgewood,_New_Jersey [SEP] [ANS] >> rdf:type >> dbo:Person"
"translate question to dbpedia path: Which content license of the MSX BASIC is also the profession of the Laura K. Ipsen ? | Entities possibly involved: dbr:Laura_K._Ipsen, dbr:MSX_BASIC",dbr:Laura_K._Ipsen >> dbo:occupation >> [ANS] [SEP] dbr:MSX_BASIC >> dbp:license >> [ANS]
"translate question to dbpedia path: Which predecessor of the PlayStation 4 is also the developer of Oddworld: Munch's Oddysee? | Entities possibly involved: dbr:PlayStation_4, dbr:Oddworld:_Munch's_Oddysee",dbr:Oddworld:_Munch's_Oddysee >> dbo:developer >> [ANS] [SEP] dbr:PlayStation_4 >> dbp:predecessor >> [ANS]
translate question to dbpedia path: Who is the appointer of Charles Goodell ? | Entities possibly involved: dbr:Charles_Goodell,dbr:Charles_Goodell >> dbo:appointer >> [ANS]
"translate question to dbpedia path: Does the hudson river flow into the lower manhatten? | Entities possibly involved: dbr:Lower_Manhattan, dbr:Hudson_River",ASK >> dbr:Hudson_River >> dbo:mouthMountain >> dbr:Lower_Manhattan
"translate question to dbpedia path: Which distributer of Glover is also the stockholde of Seattle Mariners ? | Entities possibly involved: dbr:Glover_(video_game), dbr:Seattle_Mariners",dbr:Glover_(video_game) >> dbo:distributor >> [ANS] [SEP] dbr:Seattle_Mariners >> dbo:owner >> [ANS]
"translate question to dbpedia path: Name the person whose mother name is Cedella Booker and has a son named Sharon Marley? | Entities possibly involved: dbr:Cedella_Booker, dbr:Sharon_Marley",[ANS] >> dbo:parent >> dbr:Cedella_Booker [SEP] [ANS] >> dbp:children >> dbr:Sharon_Marley [SEP] [ANS] >> rdf:type >> dbo:Person
translate question to dbpedia path: Name the Chris Marve's school ? | Entities possibly involved: dbr:Chris_Marve,dbr:Chris_Marve >> dbo:school >> [ANS]
translate question to dbpedia path: List the websites which the authors of Tornado own ? | Entities possibly involved: dbr:Tornado_(web_server),[VAR1] >> dbo:owner >> [ANS] [SEP] dbr:Tornado_(web_server) >> dbp:author >> [VAR1]
translate question to dbpedia path: What are the movies whose music composer is Akira Ifukube? | Entities possibly involved: dbr:Akira_Ifukube,[ANS] >> dbo:musicComposer >> dbr:Akira_Ifukube [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: Which military personnel belong to the branch of Continental Army? | Entities possibly involved: dbr:Continental_Army,[ANS] >> dbo:militaryBranch >> dbr:Continental_Army
translate question to dbpedia path: Who have rented the stadium operated by Maple Leaf S&E? | Entities possibly involved: dbr:Maple_Leaf_Sports_&_Entertainment,[VAR1] >> dbo:tenant >> [ANS] [SEP] [VAR1] >> dbp:operator >> dbr:Maple_Leaf_Sports_&_Entertainment [SEP] [VAR1] >> rdf:type >> dbo:Stadium
translate question to dbpedia path: Which holy things canonized John of Damascus? | Entities possibly involved: dbr:John_of_Damascus,dbr:John_of_Damascus >> dbo:canonizedBy >> [ANS]
translate question to dbpedia path: Solon Spencer Beman has architected in how many cities? | Entities possibly involved: dbr:Solon_Spencer_Beman,COUNT >> [ANS] >> rdf:type >> dbo:City [SEP] [VAR1] >> dbo:architect >> dbr:Solon_Spencer_Beman [SEP] [VAR1] >> dbp:locationTown >> [ANS]
translate question to dbpedia path: What are the main interests of Timothy Morton? | Entities possibly involved: dbr:Timothy_Morton,dbr:Timothy_Morton >> dbp:mainInterests >> [ANS]
translate question to dbpedia path: Name someone known for a project involved in the Occupation of Japan? | Entities possibly involved: dbr:Occupation_of_Japan,[ANS] >> dbp:knownFor >> [VAR1] [SEP] [VAR1] >> dbo:battle >> dbr:Occupation_of_Japan
translate question to dbpedia path: Count all those who previously played for a team which ownes Varsity Stadium ? | Entities possibly involved: dbr:Varsity_Stadium,COUNT >> [ANS] >> dbo:formerTeam >> [VAR1] [SEP] [VAR1] >> dbp:field >> dbr:Varsity_Stadium
"translate question to dbpedia path: Name the sea with Helsinki as one of the shore city and is also an outflow for Danish straits? | Entities possibly involved: dbr:Helsinki, dbr:Danish_straits",[ANS] >> dbp:cities >> dbr:Helsinki [SEP] [ANS] >> dbp:outflow >> dbr:Danish_straits [SEP] [ANS] >> rdf:type >> dbo:Sea
translate question to dbpedia path: Count the awards won by the people who graduated from the National and Kapodistrian University of Athens. | Entities possibly involved: dbr:National_and_Kapodistrian_University_of_Athens,COUNT >> [VAR1] >> dbo:almaMater >> dbr:National_and_Kapodistrian_University_of_Athens [SEP] [VAR1] >> dbo:award >> [ANS]
translate question to dbpedia path: What awards have been given to the dude who made Shaun the Sheep? | Entities possibly involved: dbr:Shaun_the_Sheep,[VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbp:notableworks >> dbr:Shaun_the_Sheep [SEP] [VAR1] >> rdf:type >> dbo:Person
"translate question to dbpedia path: Name the office holders whose successor died in Morristown, New Jersey? | Entities possibly involved: dbr:Morristown,_New_Jersey","[ANS] >> dbo:successor >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:OfficeHolder [SEP] [VAR1] >> dbo:deathPlace >> dbr:Morristown,_New_Jersey"
translate question to dbpedia path: What are the movies with Daniel Waters as screenwriter? | Entities possibly involved: dbr:Daniel_Waters_(screenwriter),[ANS] >> dbp:screenplay >> dbr:Daniel_Waters_(screenwriter) [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: Which awards are presented by the committee located in Stockholm? | Entities possibly involved: dbr:Stockholm,[ANS] >> dbo:presenter >> [VAR1] [SEP] [VAR1] >> dbp:headquarters >> dbr:Stockholm
"translate question to dbpedia path: What is the common product of the Apple Productivity Experience Group and services of the 21Vianet ? | Entities possibly involved: dbr:21Vianet, dbr:Apple_Productivity_Experience_Group",dbr:21Vianet >> dbp:services >> [ANS] [SEP] dbr:Apple_Productivity_Experience_Group >> dbo:product >> [ANS]
translate question to dbpedia path: Who are the tenants of MasterCard Centre? | Entities possibly involved: dbr:MasterCard_Centre,dbr:MasterCard_Centre >> dbp:tenants >> [ANS]
translate question to dbpedia path: Count the  area of the radio stations whose serves in South Carolina ? | Entities possibly involved: dbr:South_Carolina,COUNT >> [VAR1] >> dbp:area >> [ANS] [SEP] [VAR1] >> dbp:area >> dbr:South_Carolina
translate question to dbpedia path: How many games are played at universities affiliated with the Association of Southeast Asian Institutions of Higher Learning? | Entities possibly involved: dbr:Association_of_Southeast_Asian_Institutions_of_Higher_Learning,COUNT >> [VAR1] >> dbo:affiliation >> dbr:Association_of_Southeast_Asian_Institutions_of_Higher_Learning [SEP] [VAR1] >> dbo:sport >> [ANS]
"translate question to dbpedia path: Which adminstrative region of Lawrence F. Cafero is also the resting place of Samuel Keeler ? | Entities possibly involved: dbr:Lawrence_F._Cafero, dbr:Samuel_Keeler",dbr:Lawrence_F._Cafero >> dbo:region >> [ANS] [SEP] dbr:Samuel_Keeler >> dbo:restingPlace >> [ANS]
translate question to dbpedia path: Who studied in universities located in suburbs? | Entities possibly involved: dbr:Suburb,[ANS] >> dbp:education >> [VAR1] [SEP] [VAR1] >> dbo:campus >> dbr:Suburb
translate question to dbpedia path: List down the cinematographers of Mickey's Mellerdrammer? | Entities possibly involved: dbr:Mickey's_Mellerdrammer,dbr:Mickey's_Mellerdrammer >> dbp:cinematography >> [ANS]
translate question to dbpedia path: List the relative of Tim Nanai-Williams ? | Entities possibly involved: dbr:Tim_Nanai-Williams,dbr:Tim_Nanai-Williams >> dbo:relative >> [ANS]
translate question to dbpedia path: Who are the  judges of the television show whose anchor is Josh Groban? | Entities possibly involved: dbr:Josh_Groban,[VAR1] >> dbp:judges >> [ANS] [SEP] [VAR1] >> dbp:presenter >> dbr:Josh_Groban [SEP] [VAR1] >> rdf:type >> dbo:TelevisionShow
"translate question to dbpedia path: Who starred in Nothing in Common and produced From the Earth to the Moon? | Entities possibly involved: dbr:Nothing_in_Common, dbr:From_the_Earth_to_the_Moon_(miniseries)",dbr:From_the_Earth_to_the_Moon_(miniseries) >> dbo:executiveProducer >> [ANS] [SEP] dbr:Nothing_in_Common >> dbp:starring >> [ANS]
"translate question to dbpedia path: Wringer (novel) and Maniac Magee is the notable work of which author? | Entities possibly involved: dbr:Wringer_(novel), dbr:Maniac_Magee",[ANS] >> dbp:notableworks >> dbr:Maniac_Magee [SEP] [ANS] >> dbp:notableworks >> dbr:Wringer_(novel) [SEP] [ANS] >> rdf:type >> dbo:Writer
translate question to dbpedia path: What all are written in the C programming language? | Entities possibly involved: dbr:C_(programming_language),[ANS] >> dbp:programmingLanguage >> dbr:C_(programming_language)
translate question to dbpedia path: What are the artists that have been in the band Framptons camel? | Entities possibly involved: dbr:Frampton's_Camel,[ANS] >> dbp:associatedActs >> dbr:Frampton's_Camel [SEP] [ANS] >> rdf:type >> dbo:Artist
translate question to dbpedia path: Count the number of artists in the Cirque du Soleil discography? | Entities possibly involved: dbr:Cirque_du_Soleil_discography,COUNT >> dbr:Cirque_du_Soleil_discography >> dbp:artist >> [ANS]
translate question to dbpedia path: By which companies is RENFE Class 333 designed? | Entities possibly involved: dbr:RENFE_Class_333,dbr:RENFE_Class_333 >> dbo:designer >> [ANS]
translate question to dbpedia path: Which are the previous broadcast networks of sister channels of WGBC? | Entities possibly involved: dbr:WGBC_(DT2),[VAR1] >> dbo:formerBroadcastNetwork >> [ANS] [SEP] dbr:WGBC_(DT2) >> dbp:sisterStations >> [VAR1]
translate question to dbpedia path: What are the movies whose director is Orson Welles? | Entities possibly involved: dbr:Orson_Welles,[ANS] >> dbp:director >> dbr:Orson_Welles [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: What is the religion of character of Janice Soprano from The Soprano television show? | Entities possibly involved: dbr:Janice_Soprano,dbr:Janice_Soprano >> dbo:religion >> [ANS]
translate question to dbpedia path: which planet was discovered by Urbain Le Verrier? | Entities possibly involved: dbr:Urbain_Le_Verrier,[ANS] >> dbo:discoverer >> dbr:Urbain_Le_Verrier
translate question to dbpedia path: ?What are the airline hubs of Cascade Airways | Entities possibly involved: dbr:Cascade_Airways,dbr:Cascade_Airways >> dbp:hubs >> [ANS]
translate question to dbpedia path: Where did the editor of Charlie Mensuel die ? | Entities possibly involved: dbr:Charlie_Mensuel,[VAR1] >> dbp:placeOfDeath >> [ANS] [SEP] dbr:Charlie_Mensuel >> dbp:editor >> [VAR1]
