input_text,target_text
translate question to dbpedia path: Entities possibly involved: dbr:Momoko_Kōchi | Question: Momoko Kchi has acted in which movie ?,[ANS] >> dbo:starring >> dbr:Momoko_Kōchi [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: Entities possibly involved: dbr:Toluca | Question: What are some cars similar to the ones assembled at Toluca?,[VAR1] >> dbp:assembly >> dbr:Toluca [SEP] [VAR1] >> dbp:related >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Automobile
translate question to dbpedia path: Entities possibly involved: dbr:Michael_Deeley | Question: Michael Deeley produce how many movies?,COUNT >> [ANS] >> dbo:producer >> dbr:Michael_Deeley
translate question to dbpedia path: Entities possibly involved: dbr:Sapindales | Question: How many food items have an ingredient from the Sapindales family?,COUNT >> [ANS] >> dbo:ingredient >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Food [SEP] [VAR1] >> dbo:order >> dbr:Sapindales
translate question to dbpedia path: Entities possibly involved: dbr:Valaichchenai_Lagoon | Question: Who designed the bridge over the Valaichchenai lagoon?,[VAR1] >> dbp:crosses >> dbr:Valaichchenai_Lagoon [SEP] [VAR1] >> dbp:designer >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Bridge
translate question to dbpedia path: Entities possibly involved: dbr:Anton_Ausserer | Question: Where did anton ausserer die?,dbr:Anton_Ausserer >> dbp:deathPlace >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:WCW_Mayhem | Question: How many teams have used the stadium which hosted the WCW mayhem?,COUNT >> [VAR1] >> dbo:tenant >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Stadium [SEP] dbr:WCW_Mayhem >> dbp:venue >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Liang_Chow | Question: Who are in the liang chow club?,[ANS] >> dbp:club >> dbr:Liang_Chow
translate question to dbpedia path: Entities possibly involved: dbr:Zürich–Affoltern_am_Albis–Zug_railway_line | Question: In how many countries does the Zurich Affoltern am Albis Zug line go?,COUNT >> [ANS] >> rdf:type >> dbo:Country [SEP] [VAR1] >> dbo:country >> [ANS] [SEP] [VAR1] >> dbp:line >> dbr:Zürich–Affoltern_am_Albis–Zug_railway_line
translate question to dbpedia path: Entities possibly involved: dbr:Joel_Schumacher | Question: How many movies did Joel Schumacher direct?,COUNT >> [ANS] >> dbo:director >> dbr:Joel_Schumacher [SEP] [ANS] >> rdf:type >> dbo:Film
translate question to dbpedia path: Entities possibly involved: dbr:Julian_Leow_Beng_Kim | Question: In how many places did Julian Leow Beng Kim study?,COUNT >> [ANS] >> rdf:type >> dbo:University [SEP] dbr:Julian_Leow_Beng_Kim >> dbp:almaMater >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Animal, dbr:Lion | Question: Is lion an animal?",ASK >> dbr:Lion >> dbo:kingdom >> dbr:Animal
"translate question to dbpedia path: Entities possibly involved: dbr:Laurie_Johnson, dbr:Stanley_Kubrick | Question: Which Stanley Kubrick's movie has music by Laurie Johnson?",[ANS] >> dbp:director >> dbr:Stanley_Kubrick [SEP] [ANS] >> dbp:music >> dbr:Laurie_Johnson [SEP] [ANS] >> rdf:type >> dbo:Film
"translate question to dbpedia path: Entities possibly involved: dbr:Burbank_High_School_(Burbank,_California) | Question: How many movies were directed by the graduate of Burbank High School ?","COUNT >> [ANS] >> dbp:director >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbp:education >> dbr:Burbank_High_School_(Burbank,_California)"
translate question to dbpedia path: Entities possibly involved: dbr:Scientology | Question: Count all the scientologists.,COUNT >> [ANS] >> dbo:religion >> dbr:Scientology
translate question to dbpedia path: Entities possibly involved: dbr:Laozi | Question: Laozi has authored which books ?,[ANS] >> dbp:author >> dbr:Laozi [SEP] [ANS] >> rdf:type >> dbo:Book
translate question to dbpedia path: Entities possibly involved: dbr:Tennessee_State_Museum | Question: List the awards won by the fashion designer which have been recognized by Tennessee State Museum ?,[VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbo:award >> dbr:Tennessee_State_Museum [SEP] [VAR1] >> rdf:type >> dbo:FashionDesigner
translate question to dbpedia path: Entities possibly involved: dbr:Newin_Chidchob | Question: What is the nationality of Newin Chidchob ?,dbr:Newin_Chidchob >> dbp:nationality >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Anna_Bergman | Question: Which awards did the parents of Anna Bergman win ?,[VAR1] >> dbp:awards >> [ANS] [SEP] dbr:Anna_Bergman >> dbo:parent >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Bison | Question: How many schools have a bison as their mascot?,COUNT >> [ANS] >> dbp:mascot >> dbr:Bison [SEP] [ANS] >> rdf:type >> dbo:School
translate question to dbpedia path: Entities possibly involved: dbr:2009–10_Middlesbrough_F.C._season | Question: Who is the head coach of 2009-10 Middlesbrough F.C. season ?,dbr:2009–10_Middlesbrough_F.C._season >> dbo:manager >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:François-Marie_Le_Marchand_de_Lignery | Question: How many factions have fought in wars where Francois Marie Le Marchand de Lignery was involved?,COUNT >> [VAR1] >> dbp:combatant >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:MilitaryConflict [SEP] dbr:François-Marie_Le_Marchand_de_Lignery >> dbo:battle >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:New_York_City | Question: What are some people who are on the board of companies founded in NY?,[ANS] >> dbo:board >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbp:foundation >> dbr:New_York_City
translate question to dbpedia path: Entities possibly involved: dbr:George_Beauchamp | Question: Give me a count of musicians who play an instrument developed by George Beauchamp ?,COUNT >> [ANS] >> dbo:instrument >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:MusicalArtist [SEP] [VAR1] >> dbp:keyPeople >> dbr:George_Beauchamp
translate question to dbpedia path: Entities possibly involved: dbr:City_of_Newcastle | Question: In how many places have the companies started in Newcastle worked?,COUNT >> [ANS] >> rdf:type >> dbo:Place [SEP] [VAR1] >> dbo:foundationPlace >> dbr:City_of_Newcastle [SEP] [VAR1] >> dbo:regionServed >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:California | Question: What are the musicals of the people died in California?,[ANS] >> dbp:music >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Musical [SEP] [VAR1] >> dbo:deathPlace >> dbr:California
"translate question to dbpedia path: Entities possibly involved: dbr:Eric_Schiller, dbr:Craig_Van_Tilbury | Question: What sport has made Eric Schiller famous, and has employed Craig Van Tibury?",dbr:Craig_Van_Tilbury >> dbo:occupation >> [ANS] [SEP] dbr:Eric_Schiller >> dbo:knownFor >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:1993_European_Grand_Prix, dbr:1989_Portuguese_Grand_Prix | Question: Which pole driver of 1989 Portuguese Grand Prix was also the first driver of 1993 European Grand Prix ?",dbr:1989_Portuguese_Grand_Prix >> dbo:poleDriver >> [ANS] [SEP] dbr:1993_European_Grand_Prix >> dbp:firstDriver >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Email_filtering | Question: Name the alma mater of the scientist famous for Email filtering ?,[VAR1] >> dbp:almaMater >> [ANS] [SEP] [VAR1] >> dbp:knownFor >> dbr:Email_filtering [SEP] [VAR1] >> rdf:type >> dbo:Scientist
"translate question to dbpedia path: Entities possibly involved: dbr:T.I._Ahmadiyya_Girls_Senior_High_School,_Asokore | Question: Where is the T.I. Ahmadiyya Girls Senior High School?","dbr:T.I._Ahmadiyya_Girls_Senior_High_School,_Asokore >> dbo:denomination >> [ANS]"
translate question to dbpedia path: Entities possibly involved: dbr:Dhoondte_Reh_Jaaoge!_(1998_film) | Question: What are the birth place of the people who are the star of Dhoondte Reh Jaaoge?,[VAR1] >> dbo:birthPlace >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person [SEP] dbr:Dhoondte_Reh_Jaaoge!_(1998_film) >> dbo:starring >> [VAR1]
"translate question to dbpedia path: Entities possibly involved: dbr:Microsoft_Windows, dbr:C++ | Question: Which software uses windows as it's operating system and is written in C++ ?",[ANS] >> dbo:operatingSystem >> dbr:Microsoft_Windows [SEP] [ANS] >> dbo:programmingLanguage >> dbr:C++ [SEP] [ANS] >> rdf:type >> dbo:Software
translate question to dbpedia path: Entities possibly involved: dbr:Willard_Fiske | Question: Which domain's journals did Willard Fiske edit?,[VAR1] >> dbp:discipline >> [ANS] [SEP] [VAR1] >> dbp:editor >> dbr:Willard_Fiske [SEP] [VAR1] >> rdf:type >> dbo:AcademicJournal
translate question to dbpedia path: Entities possibly involved: dbr:Motor_vehicle | Question: How many maintainers are there of the bridges that can carry motor vehicles over them?,COUNT >> [VAR1] >> dbo:maintainedBy >> [ANS] [SEP] [VAR1] >> dbp:carries >> dbr:Motor_vehicle
translate question to dbpedia path: Entities possibly involved: dbr:French_language | Question: What currencies are circulated in the countries where people speak French?,[VAR1] >> dbo:currency >> [ANS] [SEP] [VAR1] >> dbo:officialLanguage >> dbr:French_language [SEP] [VAR1] >> rdf:type >> dbo:Location
"translate question to dbpedia path: Entities possibly involved: dbr:Oliver_Sacks, dbr:Columbia_University | Question: Did Oliver Sacks study at the Columbia University?",ASK >> dbr:Oliver_Sacks >> dbo:institution >> dbr:Columbia_University
translate question to dbpedia path: Entities possibly involved: dbr:Janata_Party | Question: Give the distinct number of other party of the people which have one of the party as Janata Party ?,COUNT >> [VAR1] >> dbo:otherParty >> [ANS] [SEP] [VAR1] >> dbo:otherParty >> dbr:Janata_Party
translate question to dbpedia path: Entities possibly involved: dbr:Jimmy_Wales | Question: How many organizations own the website to which Jimmy Wales contributes?,COUNT >> [ANS] >> rdf:type >> dbo:Organisation [SEP] [VAR1] >> dbo:author >> dbr:Jimmy_Wales [SEP] [VAR1] >> dbo:owner >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:His_New_Job, dbr:Charlie_Chaplin | Question: Was His New Job edited by Charlie Chaplin?",ASK >> dbr:His_New_Job >> dbo:editing >> dbr:Charlie_Chaplin
"translate question to dbpedia path: Entities possibly involved: dbr:Wide_receiver, dbr:Vance_Johnson | Question: Does vance johnson play as a wide receiver?",ASK >> dbr:Vance_Johnson >> dbo:position >> dbr:Wide_receiver
translate question to dbpedia path: Entities possibly involved: dbr:Qaqun | Question: Name the place of Qaqun ?,dbr:Qaqun >> dbp:place >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Venice, dbr:Luigi_Brugnaro | Question: Is Luigi Brugnaro the mayor of Venice?",ASK >> dbr:Venice >> dbp:mayor >> dbr:Luigi_Brugnaro
translate question to dbpedia path: Entities possibly involved: dbr:Inyo_National_Forest | Question: Which mountains are contained in Inyo National Forest?,[ANS] >> dbo:locatedInArea >> dbr:Inyo_National_Forest [SEP] [ANS] >> rdf:type >> dbo:Mountain
translate question to dbpedia path: Entities possibly involved: dbr:Frédéric_Joliot-Curie | Question: Whose children are married to Fredric Joliot-Curie?,[ANS] >> dbp:children >> [VAR1] [SEP] [VAR1] >> dbp:spouse >> dbr:Frédéric_Joliot-Curie
translate question to dbpedia path: Entities possibly involved: dbr:Merritt_Paulson | Question: Where are the homestadiums of the seasons chaired by Merritt Paulson?,[VAR1] >> dbo:chairman >> dbr:Merritt_Paulson [SEP] [VAR1] >> dbo:homeStadium >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:SoccerClubSeason
"translate question to dbpedia path: Entities possibly involved: dbr:Pope_John_XXIII, dbr:Elizabeth_Ann_Seton | Question: Was elizabeth ann seton beatified by Pope John XXIII?",ASK >> dbr:Elizabeth_Ann_Seton >> dbp:beatifiedBy >> dbr:Pope_John_XXIII
"translate question to dbpedia path: Entities possibly involved: dbr:First_National_Bank_and_Trust_Building_(Lima,_Ohio) | Question: What is the architecture of First National Bank and Trust Building (Lima, Ohio) ?","dbr:First_National_Bank_and_Trust_Building_(Lima,_Ohio) >> dbo:architecturalStyle >> [ANS]"
translate question to dbpedia path: Entities possibly involved: dbr:Italic_languages | Question: What are some languages in the italic family of languages?,[ANS] >> dbo:languageFamily >> dbr:Italic_languages
translate question to dbpedia path: Entities possibly involved: dbr:California | Question: Count all the awards which were presented by something located in California.,COUNT >> [ANS] >> dbo:presenter >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Award [SEP] [VAR1] >> dbo:headquarter >> dbr:California
translate question to dbpedia path: Entities possibly involved: dbr:Gough_Whitlam | Question: Who all held a position when Gough Whitlam was the prime minister?,[ANS] >> dbo:primeMinister >> dbr:Gough_Whitlam
"translate question to dbpedia path: Entities possibly involved: dbr:Kim_Sawchuk, dbr:Vuelta_Mexico_Telmex | Question: In which part of the world will I find Kim Sawchuk and Vuelta Mexico Telmex?",dbr:Kim_Sawchuk >> dbp:region >> [ANS] [SEP] dbr:Vuelta_Mexico_Telmex >> dbp:region >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Richard_H._Immerman, dbr:Franklin_W._Olin | Question: Which university was attended by both Richard H Immerman and Franklin W Olin?",dbr:Franklin_W._Olin >> dbp:education >> [ANS] [SEP] dbr:Richard_H._Immerman >> dbp:education >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Cherokee | Question: How many other race are there of the adult (pornographic) actors whose ethnicity is Cherokee ?,COUNT >> [VAR1] >> dbo:ethnicity >> dbr:Cherokee [SEP] [VAR1] >> dbp:ethnicity >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Stockholm | Question: Stockholm is the HQ of how many things?,COUNT >> [ANS] >> dbp:headquarters >> dbr:Stockholm
translate question to dbpedia path: Entities possibly involved: dbr:Salthill | Question: What is a salthill?,dbr:Salthill >> dbo:type >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Oulu, dbr:Turku | Question: What is the sea connected to Oulu and Turku?",[ANS] >> dbp:cities >> dbr:Oulu [SEP] [ANS] >> dbp:cities >> dbr:Turku [SEP] [ANS] >> rdf:type >> dbo:Sea
translate question to dbpedia path: Entities possibly involved: dbr:Baco_noir | Question: In how many regions is the Baco Noir made?,COUNT >> dbr:Baco_noir >> dbo:wineRegion >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Jerusalem_Institute_of_Justice | Question: Where does the Jerusalem Institute of Justice render their services?,dbr:Jerusalem_Institute_of_Justice >> dbo:service >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Battle_of_Fort_Stephenson | Question: List down the commanders of Battle of Fort stephenson ?,dbr:Battle_of_Fort_Stephenson >> dbo:commander >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:ARM_architecture | Question: ARM Architecture acts as a game platform for how many things?,COUNT >> [ANS] >> dbo:computingPlatform >> dbr:ARM_architecture
translate question to dbpedia path: Entities possibly involved: dbr:Andrew_Schally | Question: Name the work institutions of Andrew Schally?,dbr:Andrew_Schally >> dbp:workInstitutions >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Ludwig_Von_Drake, dbr:Clan_McDuck | Question: What is the fictional character which has Clan McDuck and Ludwig Von Draken as relatives?",[ANS] >> dbp:relatives >> dbr:Clan_McDuck [SEP] [ANS] >> dbp:relatives >> dbr:Ludwig_Von_Drake [SEP] [ANS] >> rdf:type >> dbo:FictionalCharacter
translate question to dbpedia path: Entities possibly involved: dbr:Creatures_(company) | Question: How many games have a composer who worked for the Creatures?,COUNT >> [ANS] >> dbp:composer >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:VideoGame [SEP] [VAR1] >> dbo:occupation >> dbr:Creatures_(company)
translate question to dbpedia path: Entities possibly involved: dbr:Clamp_(manga_artists) | Question: How many people have voiced characters sculpted by Clamp?,COUNT >> [VAR1] >> dbo:voice >> [ANS] [SEP] [VAR1] >> dbp:creator >> dbr:Clamp_(manga_artists)
"translate question to dbpedia path: Entities possibly involved: dbr:Westroads_Mall_shooting, dbr:Nebraska | Question: Were the bodies involved in the Westroads mall shootings discovered in Nebraska?",ASK >> dbr:Westroads_Mall_shooting >> dbp:bodyDiscovered >> dbr:Nebraska
translate question to dbpedia path: Entities possibly involved: dbr:Franz_Brentano | Question: Who is the scientist whose academic advisor is Franz Brentano?,[ANS] >> dbo:academicAdvisor >> dbr:Franz_Brentano [SEP] [ANS] >> rdf:type >> dbo:Scientist
"translate question to dbpedia path: Entities possibly involved: dbr:Worcester_College,_Oxford | Question: In how many different people are alumini of the University of Oxford working?","COUNT >> [VAR1] >> dbo:field >> [ANS] [SEP] [VAR1] >> dbp:almaMater >> dbr:Worcester_College,_Oxford"
translate question to dbpedia path: Entities possibly involved: dbr:Montecito_Inn | Question: Who is the developer of Montecito Inn ?,dbr:Montecito_Inn >> dbp:developer >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Paul_Jones_(American_football) | Question: Where did Paul Jones do his highschool?,dbr:Paul_Jones_(American_football) >> dbp:highschool >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Stephanie, dbr:Female | Question: Is stephanie a female?",ASK >> dbr:Stephanie >> dbp:gender >> dbr:Female
"translate question to dbpedia path: Entities possibly involved: dbr:Doug_Acomb, dbr:Cam_Plante | Question: For which team did Cam Plante and Doug Acomb both play atleast once?",dbr:Cam_Plante >> dbp:playedFor >> [ANS] [SEP] dbr:Doug_Acomb >> dbp:playedFor >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Screenwriting | Question: What are the shows whose creator has worked as a screenwriter?,[ANS] >> dbo:creator >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbo:occupation >> dbr:Screenwriting
translate question to dbpedia path: Entities possibly involved: dbr:Ernest_Rutherford | Question: To which students did Ernest Rutherford advised to?,[ANS] >> dbp:doctoralAdvisor >> dbr:Ernest_Rutherford
"translate question to dbpedia path: Entities possibly involved: dbr:New_England_Patriots, dbr:Bob_Suci | Question: Did Bob Suci play for the New England Patriots?",ASK >> dbr:Bob_Suci >> dbp:pastteams >> dbr:New_England_Patriots
translate question to dbpedia path: Entities possibly involved: dbr:King_Crimson | Question: In how many places was the album of King Crimson recorded?,COUNT >> [VAR1] >> dbo:artist >> dbr:King_Crimson [SEP] [VAR1] >> dbo:recordedIn >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Raamlaxman | Question: Who is the starring of the movies such that music is by Raamlaxman?,[VAR1] >> dbo:starring >> [ANS] [SEP] [VAR1] >> dbp:music >> dbr:Raamlaxman [SEP] [VAR1] >> rdf:type >> dbo:Film
translate question to dbpedia path: Entities possibly involved: dbr:Point_Blank_Records | Question: What are the movies whose cast members are signed up with Point Blank Records?,[ANS] >> dbp:starring >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbp:label >> dbr:Point_Blank_Records
"translate question to dbpedia path: Entities possibly involved: dbr:Cristo_Rey_Jesuit_High_School_(Chicago), dbr:Lyons_Township_High_School | Question: What is the Team Name  of the Cristo Rey Jesuit High School (Chicago) and is also the nickname of the Lyons Township High School ?",dbr:Cristo_Rey_Jesuit_High_School_(Chicago) >> dbp:teamName >> [ANS] [SEP] dbr:Lyons_Township_High_School >> dbp:nickname >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Northwestern_Hawaiian_Islands | Question: What is the city nearest to the islands in the Northwestern Hawaiian Islands?,[VAR1] >> dbp:archipelago >> dbr:Northwestern_Hawaiian_Islands [SEP] [VAR1] >> dbp:nearestCity >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Island
translate question to dbpedia path: Entities possibly involved: dbr:Christopher_Franke | Question: Name the televesion show which has artist named Christopher Franke ?,[ANS] >> dbp:artist >> dbr:Christopher_Franke [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: Entities possibly involved: dbr:Bobby_Beasley | Question: name the races where bobby beasley took part ?,dbr:Bobby_Beasley >> dbo:race >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Walter_Scharf | Question: Who acted in the movies whose music is composed by Walter Scharf?,[VAR1] >> dbo:musicComposer >> dbr:Walter_Scharf [SEP] [VAR1] >> dbp:artist >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Film
translate question to dbpedia path: Entities possibly involved: dbr:Apple_Productivity_Experience_Group | Question: What softwares were created by Apple Productivity Experience Group ?,dbr:Apple_Productivity_Experience_Group >> dbo:product >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:North_Sea | Question: List all that flows into the north sea?,dbr:North_Sea >> dbp:inflow >> [ANS]
"translate question to dbpedia path: Entities possibly involved: dbr:Magnolia_Place, dbr:Greek_Revival_architecture | Question: Is the magnolia place of the greek revival architectural style?",ASK >> dbr:Magnolia_Place >> dbo:architecturalStyle >> dbr:Greek_Revival_architecture
translate question to dbpedia path: Entities possibly involved: dbr:Nazi_Germany | Question: How many head of agencies were there in Nazi Germany?,COUNT >> [VAR1] >> dbo:jurisdiction >> dbr:Nazi_Germany [SEP] [VAR1] >> dbo:leader >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Frasier | Question: List all the notable work of the screen writer who produced Frasier ?,[VAR1] >> dbo:notableWork >> [ANS] [SEP] [VAR1] >> dbo:notableWork >> dbr:Frasier [SEP] [VAR1] >> rdf:type >> dbo:ScreenWriter
"translate question to dbpedia path: Entities possibly involved: dbr:Buddhism, dbr:Caroline_Augusta_Foley_Rhys_Davids | Question: Does Caroline Augusta Foley Rhys Davids study Buddhism?",ASK >> dbr:Caroline_Augusta_Foley_Rhys_Davids >> dbo:field >> dbr:Buddhism
translate question to dbpedia path: Entities possibly involved: dbr:Boeing_F/A-18E/F_Super_Hornet | Question: Who employed the person famous for the Boeing fa18ef Super Hornet?,[VAR1] >> dbo:knownFor >> dbr:Boeing_F/A-18E/F_Super_Hornet [SEP] [VAR1] >> dbp:employer >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person
translate question to dbpedia path: Entities possibly involved: dbr:Gregorios_Bernardakis | Question: List the awards given to the relatives of Gregorios Bernardakis.,[VAR1] >> dbo:award >> [ANS] [SEP] dbr:Gregorios_Bernardakis >> dbo:relative >> [VAR1]
translate question to dbpedia path: Entities possibly involved: dbr:Diana_Taylor_(superintendent) | Question: What politician's partner is Diana Taylor ?,[ANS] >> dbo:partner >> dbr:Diana_Taylor_(superintendent) [SEP] [ANS] >> rdf:type >> dbo:Politician
translate question to dbpedia path: Entities possibly involved: dbr:United_States | Question: Which fields are covered by academic journals in the US?,[VAR1] >> dbp:country >> dbr:United_States [SEP] [VAR1] >> dbp:discipline >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:AcademicJournal
translate question to dbpedia path: Entities possibly involved: dbr:Newell's_Old_Boys | Question: Which football players have Newell's Old Boys as youthclub?,[ANS] >> dbp:youthclubs >> dbr:Newell's_Old_Boys
translate question to dbpedia path: Entities possibly involved: dbr:Wilfred_McDonald | Question: What are the teams for which Wilfred McDonald played for?,dbr:Wilfred_McDonald >> dbp:playedFor >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Country_music | Question: Who is the Artist of the singles whose film genre is Country music ?,[VAR1] >> dbp:artist >> [ANS] [SEP] [VAR1] >> dbp:genre >> dbr:Country_music [SEP] [VAR1] >> rdf:type >> dbo:Single
"translate question to dbpedia path: Entities possibly involved: dbr:Denver, dbr:Colorado | Question: Is Denver the largest city of Colorado?",ASK >> dbr:Colorado >> dbo:largestCity >> dbr:Denver
translate question to dbpedia path: Entities possibly involved: dbr:2014–15_La_Liga | Question: Count all those whose youthclub performed at the 14-15 La Liga?,COUNT >> [ANS] >> dbp:youthclubs >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Athlete [SEP] [VAR1] >> dbo:season >> dbr:2014–15_La_Liga
translate question to dbpedia path: Entities possibly involved: dbr:Atlantic_Ocean | Question: How many cities are around the sea which flows into the Atlantic?,COUNT >> [ANS] >> rdf:type >> dbo:City [SEP] [VAR1] >> dbo:inflow >> dbr:Atlantic_Ocean [SEP] [VAR1] >> dbp:cities >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:John_Derek | Question: Who all are starring in the  movies where director of photography is John Derek ?,[VAR1] >> dbo:cinematography >> dbr:John_Derek [SEP] [VAR1] >> dbp:starring >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Film
translate question to dbpedia path: Entities possibly involved: dbr:Maryland_Jockey_Club | Question: List the import people of Maryland Jockey Club ?,dbr:Maryland_Jockey_Club >> dbp:keyPeople >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Bjarne_Stroustrup | Question: What is the total number of companies who use a language designed by Bjarne Stroustrup?,COUNT >> [ANS] >> dbp:programmingLanguage >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Company [SEP] [VAR1] >> dbp:designer >> dbr:Bjarne_Stroustrup
translate question to dbpedia path: Entities possibly involved: dbr:Cam_Plante | Question: Who does Cam PLante plays for ?,dbr:Cam_Plante >> dbp:playedFor >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Inma_González | Question: What famous work is derived from the one whose lyrics are written by Inma Gonzales?,[VAR1] >> dbo:basedOn >> [ANS] [SEP] [VAR1] >> dbo:lyrics >> dbr:Inma_González
translate question to dbpedia path: Entities possibly involved: dbr:Lung_cancer | Question: How many awards have been given to the ones who died of lung cancer?,COUNT >> [ANS] >> rdf:type >> dbo:Award [SEP] [VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbo:deathCause >> dbr:Lung_cancer
translate question to dbpedia path: Entities possibly involved: dbr:Seven_Springs_Mountain_Resort | Question: Who holds shares in something famous for the Seven Spring Mountain Resort?,[ANS] >> dbp:owner >> [VAR1] [SEP] [VAR1] >> dbo:knownFor >> dbr:Seven_Springs_Mountain_Resort
translate question to dbpedia path: Entities possibly involved: dbr:Australian_of_the_Year | Question: How many honorary title are there of the scientists who has  Australian of the Year award  ?,COUNT >> [VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbo:award >> dbr:Australian_of_the_Year
translate question to dbpedia path: Entities possibly involved: dbr:K._Terry_Dornbush | Question: What is the alma mater of K. Terry Dornbush ?,dbr:K._Terry_Dornbush >> dbp:almaMater >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Southend-on-Sea | Question: What is the river which comes from Southend-on-Sea mountain?,[ANS] >> dbo:mouthMountain >> dbr:Southend-on-Sea [SEP] [ANS] >> rdf:type >> dbo:River
translate question to dbpedia path: Entities possibly involved: dbr:Richard_Hofstadter | Question: What is the birth location of the advisor of Richard Hofstadter ?,[VAR1] >> dbo:birthPlace >> [ANS] [SEP] dbr:Richard_Hofstadter >> dbp:doctoralAdvisor >> [VAR1]
"translate question to dbpedia path: Entities possibly involved: dbr:Abdelhameed_Amarri, dbr:Khartoum | Question: Does Abdelhameed Amarri currently play for Khartoum?",ASK >> dbr:Abdelhameed_Amarri >> dbp:currentclub >> dbr:Khartoum
translate question to dbpedia path: Entities possibly involved: dbr:Michael_Jeffery | Question: Who is the prime minister that Michael Jeffery served?,dbr:Michael_Jeffery >> dbp:primeminister >> [ANS]
translate question to dbpedia path: Entities possibly involved: dbr:Dragons'_Den_(UK_TV_series) | Question: How many people are known for Dragons' Den?,COUNT >> [ANS] >> dbo:knownFor >> dbr:Dragons'_Den_(UK_TV_series)
translate question to dbpedia path: Entities possibly involved: dbr:Jump_Square | Question: How many different writers have written for Jump Square?,COUNT >> [VAR1] >> dbp:author >> [ANS] [SEP] [VAR1] >> dbp:magazine >> dbr:Jump_Square
translate question to dbpedia path: Entities possibly involved: dbr:Ralph_Flanders | Question: Who is the employer of Ralph flanders ?,dbr:Ralph_Flanders >> dbp:occupation >> [ANS]
