input_text,target_text
translate question to dbpedia path: Question: What are some people who are on the board of companies founded in NY? | Entities possibly involved: dbr:New_York_City,[ANS] >> dbo:board >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Person [SEP] [VAR1] >> dbp:foundation >> dbr:New_York_City
translate question to dbpedia path: Question: Give me a count of musicians who play an instrument developed by George Beauchamp ? | Entities possibly involved: dbr:George_Beauchamp,COUNT >> [ANS] >> dbo:instrument >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:MusicalArtist [SEP] [VAR1] >> dbp:keyPeople >> dbr:George_Beauchamp
translate question to dbpedia path: Question: In how many places have the companies started in Newcastle worked? | Entities possibly involved: dbr:City_of_Newcastle,COUNT >> [ANS] >> rdf:type >> dbo:Place [SEP] [VAR1] >> dbo:foundationPlace >> dbr:City_of_Newcastle [SEP] [VAR1] >> dbo:regionServed >> [ANS]
translate question to dbpedia path: Question: What are the musicals of the people died in California? | Entities possibly involved: dbr:California,[ANS] >> dbp:music >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Musical [SEP] [VAR1] >> dbo:deathPlace >> dbr:California
"translate question to dbpedia path: Question: What sport has made Eric Schiller famous, and has employed Craig Van Tibury? | Entities possibly involved: dbr:Craig_Van_Tilbury, dbr:Eric_Schiller",dbr:Craig_Van_Tilbury >> dbo:occupation >> [ANS] [SEP] dbr:Eric_Schiller >> dbo:knownFor >> [ANS]
"translate question to dbpedia path: Question: Which pole driver of 1989 Portuguese Grand Prix was also the first driver of 1993 European Grand Prix ? | Entities possibly involved: dbr:1989_Portuguese_Grand_Prix, dbr:1993_European_Grand_Prix",dbr:1989_Portuguese_Grand_Prix >> dbo:poleDriver >> [ANS] [SEP] dbr:1993_European_Grand_Prix >> dbp:firstDriver >> [ANS]
translate question to dbpedia path: Question: Name the alma mater of the scientist famous for Email filtering ? | Entities possibly involved: dbr:Email_filtering,[VAR1] >> dbp:almaMater >> [ANS] [SEP] [VAR1] >> dbp:knownFor >> dbr:Email_filtering [SEP] [VAR1] >> rdf:type >> dbo:Scientist
"translate question to dbpedia path: Question: Where is the T.I. Ahmadiyya Girls Senior High School? | Entities possibly involved: dbr:T.I._Ahmadiyya_Girls_Senior_High_School,_Asokore","dbr:T.I._Ahmadiyya_Girls_Senior_High_School,_Asokore >> dbo:denomination >> [ANS]"
translate question to dbpedia path: Question: What are the birth place of the people who are the star of Dhoondte Reh Jaaoge? | Entities possibly involved: dbr:Dhoondte_Reh_Jaaoge!_(1998_film),[VAR1] >> dbo:birthPlace >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person [SEP] dbr:Dhoondte_Reh_Jaaoge!_(1998_film) >> dbo:starring >> [VAR1]
"translate question to dbpedia path: Question: Which software uses windows as it's operating system and is written in C++ ? | Entities possibly involved: dbr:Microsoft_Windows, dbr:C++",[ANS] >> dbo:operatingSystem >> dbr:Microsoft_Windows [SEP] [ANS] >> dbo:programmingLanguage >> dbr:C++ [SEP] [ANS] >> rdf:type >> dbo:Software
translate question to dbpedia path: Question: Which domain's journals did Willard Fiske edit? | Entities possibly involved: dbr:Willard_Fiske,[VAR1] >> dbp:discipline >> [ANS] [SEP] [VAR1] >> dbp:editor >> dbr:Willard_Fiske [SEP] [VAR1] >> rdf:type >> dbo:AcademicJournal
translate question to dbpedia path: Question: How many maintainers are there of the bridges that can carry motor vehicles over them? | Entities possibly involved: dbr:Motor_vehicle,COUNT >> [VAR1] >> dbo:maintainedBy >> [ANS] [SEP] [VAR1] >> dbp:carries >> dbr:Motor_vehicle
translate question to dbpedia path: Question: What currencies are circulated in the countries where people speak French? | Entities possibly involved: dbr:French_language,[VAR1] >> dbo:currency >> [ANS] [SEP] [VAR1] >> dbo:officialLanguage >> dbr:French_language [SEP] [VAR1] >> rdf:type >> dbo:Location
"translate question to dbpedia path: Question: Did Oliver Sacks study at the Columbia University? | Entities possibly involved: dbr:Oliver_Sacks, dbr:Columbia_University",ASK >> dbr:Oliver_Sacks >> dbo:institution >> dbr:Columbia_University
translate question to dbpedia path: Question: Give the distinct number of other party of the people which have one of the party as Janata Party ? | Entities possibly involved: dbr:Janata_Party,COUNT >> [VAR1] >> dbo:otherParty >> [ANS] [SEP] [VAR1] >> dbo:otherParty >> dbr:Janata_Party
translate question to dbpedia path: Question: How many organizations own the website to which Jimmy Wales contributes? | Entities possibly involved: dbr:Jimmy_Wales,COUNT >> [ANS] >> rdf:type >> dbo:Organisation [SEP] [VAR1] >> dbo:author >> dbr:Jimmy_Wales [SEP] [VAR1] >> dbo:owner >> [ANS]
"translate question to dbpedia path: Question: Was His New Job edited by Charlie Chaplin? | Entities possibly involved: dbr:Charlie_Chaplin, dbr:His_New_Job",ASK >> dbr:His_New_Job >> dbo:editing >> dbr:Charlie_Chaplin
"translate question to dbpedia path: Question: Does vance johnson play as a wide receiver? | Entities possibly involved: dbr:Wide_receiver, dbr:Vance_Johnson",ASK >> dbr:Vance_Johnson >> dbo:position >> dbr:Wide_receiver
translate question to dbpedia path: Question: Name the place of Qaqun ? | Entities possibly involved: dbr:Qaqun,dbr:Qaqun >> dbp:place >> [ANS]
"translate question to dbpedia path: Question: Is Luigi Brugnaro the mayor of Venice? | Entities possibly involved: dbr:Luigi_Brugnaro, dbr:Venice",ASK >> dbr:Venice >> dbp:mayor >> dbr:Luigi_Brugnaro
translate question to dbpedia path: Question: Which mountains are contained in Inyo National Forest? | Entities possibly involved: dbr:Inyo_National_Forest,[ANS] >> dbo:locatedInArea >> dbr:Inyo_National_Forest [SEP] [ANS] >> rdf:type >> dbo:Mountain
translate question to dbpedia path: Question: Whose children are married to Fredric Joliot-Curie? | Entities possibly involved: dbr:Frédéric_Joliot-Curie,[ANS] >> dbp:children >> [VAR1] [SEP] [VAR1] >> dbp:spouse >> dbr:Frédéric_Joliot-Curie
translate question to dbpedia path: Question: Where are the homestadiums of the seasons chaired by Merritt Paulson? | Entities possibly involved: dbr:Merritt_Paulson,[VAR1] >> dbo:chairman >> dbr:Merritt_Paulson [SEP] [VAR1] >> dbo:homeStadium >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:SoccerClubSeason
"translate question to dbpedia path: Question: Was elizabeth ann seton beatified by Pope John XXIII? | Entities possibly involved: dbr:Pope_John_XXIII, dbr:Elizabeth_Ann_Seton",ASK >> dbr:Elizabeth_Ann_Seton >> dbp:beatifiedBy >> dbr:Pope_John_XXIII
"translate question to dbpedia path: Question: What is the architecture of First National Bank and Trust Building (Lima, Ohio) ? | Entities possibly involved: dbr:First_National_Bank_and_Trust_Building_(Lima,_Ohio)","dbr:First_National_Bank_and_Trust_Building_(Lima,_Ohio) >> dbo:architecturalStyle >> [ANS]"
translate question to dbpedia path: Question: What are some languages in the italic family of languages? | Entities possibly involved: dbr:Italic_languages,[ANS] >> dbo:languageFamily >> dbr:Italic_languages
translate question to dbpedia path: Question: Count all the awards which were presented by something located in California. | Entities possibly involved: dbr:California,COUNT >> [ANS] >> dbo:presenter >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Award [SEP] [VAR1] >> dbo:headquarter >> dbr:California
translate question to dbpedia path: Question: Who all held a position when Gough Whitlam was the prime minister? | Entities possibly involved: dbr:Gough_Whitlam,[ANS] >> dbo:primeMinister >> dbr:Gough_Whitlam
"translate question to dbpedia path: Question: In which part of the world will I find Kim Sawchuk and Vuelta Mexico Telmex? | Entities possibly involved: dbr:Kim_Sawchuk, dbr:Vuelta_Mexico_Telmex",dbr:Kim_Sawchuk >> dbp:region >> [ANS] [SEP] dbr:Vuelta_Mexico_Telmex >> dbp:region >> [ANS]
"translate question to dbpedia path: Question: Which university was attended by both Richard H Immerman and Franklin W Olin? | Entities possibly involved: dbr:Richard_H._Immerman, dbr:Franklin_W._Olin",dbr:Franklin_W._Olin >> dbp:education >> [ANS] [SEP] dbr:Richard_H._Immerman >> dbp:education >> [ANS]
translate question to dbpedia path: Question: How many other race are there of the adult (pornographic) actors whose ethnicity is Cherokee ? | Entities possibly involved: dbr:Cherokee,COUNT >> [VAR1] >> dbo:ethnicity >> dbr:Cherokee [SEP] [VAR1] >> dbp:ethnicity >> [ANS]
translate question to dbpedia path: Question: Stockholm is the HQ of how many things? | Entities possibly involved: dbr:Stockholm,COUNT >> [ANS] >> dbp:headquarters >> dbr:Stockholm
translate question to dbpedia path: Question: What is a salthill? | Entities possibly involved: dbr:Salthill,dbr:Salthill >> dbo:type >> [ANS]
"translate question to dbpedia path: Question: What is the sea connected to Oulu and Turku? | Entities possibly involved: dbr:Turku, dbr:Oulu",[ANS] >> dbp:cities >> dbr:Oulu [SEP] [ANS] >> dbp:cities >> dbr:Turku [SEP] [ANS] >> rdf:type >> dbo:Sea
translate question to dbpedia path: Question: In how many regions is the Baco Noir made? | Entities possibly involved: dbr:Baco_noir,COUNT >> dbr:Baco_noir >> dbo:wineRegion >> [ANS]
translate question to dbpedia path: Question: Where does the Jerusalem Institute of Justice render their services? | Entities possibly involved: dbr:Jerusalem_Institute_of_Justice,dbr:Jerusalem_Institute_of_Justice >> dbo:service >> [ANS]
translate question to dbpedia path: Question: List down the commanders of Battle of Fort stephenson ? | Entities possibly involved: dbr:Battle_of_Fort_Stephenson,dbr:Battle_of_Fort_Stephenson >> dbo:commander >> [ANS]
translate question to dbpedia path: Question: ARM Architecture acts as a game platform for how many things? | Entities possibly involved: dbr:ARM_architecture,COUNT >> [ANS] >> dbo:computingPlatform >> dbr:ARM_architecture
translate question to dbpedia path: Question: Name the work institutions of Andrew Schally? | Entities possibly involved: dbr:Andrew_Schally,dbr:Andrew_Schally >> dbp:workInstitutions >> [ANS]
"translate question to dbpedia path: Question: What is the fictional character which has Clan McDuck and Ludwig Von Draken as relatives? | Entities possibly involved: dbr:Ludwig_Von_Drake, dbr:Clan_McDuck",[ANS] >> dbp:relatives >> dbr:Clan_McDuck [SEP] [ANS] >> dbp:relatives >> dbr:Ludwig_Von_Drake [SEP] [ANS] >> rdf:type >> dbo:FictionalCharacter
translate question to dbpedia path: Question: How many games have a composer who worked for the Creatures? | Entities possibly involved: dbr:Creatures_(company),COUNT >> [ANS] >> dbp:composer >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:VideoGame [SEP] [VAR1] >> dbo:occupation >> dbr:Creatures_(company)
translate question to dbpedia path: Question: How many people have voiced characters sculpted by Clamp? | Entities possibly involved: dbr:Clamp_(manga_artists),COUNT >> [VAR1] >> dbo:voice >> [ANS] [SEP] [VAR1] >> dbp:creator >> dbr:Clamp_(manga_artists)
"translate question to dbpedia path: Question: Were the bodies involved in the Westroads mall shootings discovered in Nebraska? | Entities possibly involved: dbr:Nebraska, dbr:Westroads_Mall_shooting",ASK >> dbr:Westroads_Mall_shooting >> dbp:bodyDiscovered >> dbr:Nebraska
translate question to dbpedia path: Question: Who is the scientist whose academic advisor is Franz Brentano? | Entities possibly involved: dbr:Franz_Brentano,[ANS] >> dbo:academicAdvisor >> dbr:Franz_Brentano [SEP] [ANS] >> rdf:type >> dbo:Scientist
"translate question to dbpedia path: Question: In how many different people are alumini of the University of Oxford working? | Entities possibly involved: dbr:Worcester_College,_Oxford","COUNT >> [VAR1] >> dbo:field >> [ANS] [SEP] [VAR1] >> dbp:almaMater >> dbr:Worcester_College,_Oxford"
translate question to dbpedia path: Question: Who is the developer of Montecito Inn ? | Entities possibly involved: dbr:Montecito_Inn,dbr:Montecito_Inn >> dbp:developer >> [ANS]
translate question to dbpedia path: Question: Where did Paul Jones do his highschool? | Entities possibly involved: dbr:Paul_Jones_(American_football),dbr:Paul_Jones_(American_football) >> dbp:highschool >> [ANS]
"translate question to dbpedia path: Question: Is stephanie a female? | Entities possibly involved: dbr:Stephanie, dbr:Female",ASK >> dbr:Stephanie >> dbp:gender >> dbr:Female
"translate question to dbpedia path: Question: For which team did Cam Plante and Doug Acomb both play atleast once? | Entities possibly involved: dbr:Cam_Plante, dbr:Doug_Acomb",dbr:Cam_Plante >> dbp:playedFor >> [ANS] [SEP] dbr:Doug_Acomb >> dbp:playedFor >> [ANS]
translate question to dbpedia path: Question: What are the shows whose creator has worked as a screenwriter? | Entities possibly involved: dbr:Screenwriting,[ANS] >> dbo:creator >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbo:occupation >> dbr:Screenwriting
translate question to dbpedia path: Question: To which students did Ernest Rutherford advised to? | Entities possibly involved: dbr:Ernest_Rutherford,[ANS] >> dbp:doctoralAdvisor >> dbr:Ernest_Rutherford
"translate question to dbpedia path: Question: Did Bob Suci play for the New England Patriots? | Entities possibly involved: dbr:New_England_Patriots, dbr:Bob_Suci",ASK >> dbr:Bob_Suci >> dbp:pastteams >> dbr:New_England_Patriots
translate question to dbpedia path: Question: In how many places was the album of King Crimson recorded? | Entities possibly involved: dbr:King_Crimson,COUNT >> [VAR1] >> dbo:artist >> dbr:King_Crimson [SEP] [VAR1] >> dbo:recordedIn >> [ANS]
translate question to dbpedia path: Question: Who is the starring of the movies such that music is by Raamlaxman? | Entities possibly involved: dbr:Raamlaxman,[VAR1] >> dbo:starring >> [ANS] [SEP] [VAR1] >> dbp:music >> dbr:Raamlaxman [SEP] [VAR1] >> rdf:type >> dbo:Film
translate question to dbpedia path: Question: What are the movies whose cast members are signed up with Point Blank Records? | Entities possibly involved: dbr:Point_Blank_Records,[ANS] >> dbp:starring >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Film [SEP] [VAR1] >> dbp:label >> dbr:Point_Blank_Records
"translate question to dbpedia path: Question: What is the Team Name  of the Cristo Rey Jesuit High School (Chicago) and is also the nickname of the Lyons Township High School ? | Entities possibly involved: dbr:Cristo_Rey_Jesuit_High_School_(Chicago), dbr:Lyons_Township_High_School",dbr:Cristo_Rey_Jesuit_High_School_(Chicago) >> dbp:teamName >> [ANS] [SEP] dbr:Lyons_Township_High_School >> dbp:nickname >> [ANS]
translate question to dbpedia path: Question: What is the city nearest to the islands in the Northwestern Hawaiian Islands? | Entities possibly involved: dbr:Northwestern_Hawaiian_Islands,[VAR1] >> dbp:archipelago >> dbr:Northwestern_Hawaiian_Islands [SEP] [VAR1] >> dbp:nearestCity >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Island
translate question to dbpedia path: Question: Name the televesion show which has artist named Christopher Franke ? | Entities possibly involved: dbr:Christopher_Franke,[ANS] >> dbp:artist >> dbr:Christopher_Franke [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow
translate question to dbpedia path: Question: name the races where bobby beasley took part ? | Entities possibly involved: dbr:Bobby_Beasley,dbr:Bobby_Beasley >> dbo:race >> [ANS]
translate question to dbpedia path: Question: Who acted in the movies whose music is composed by Walter Scharf? | Entities possibly involved: dbr:Walter_Scharf,[VAR1] >> dbo:musicComposer >> dbr:Walter_Scharf [SEP] [VAR1] >> dbp:artist >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Film
translate question to dbpedia path: Question: What softwares were created by Apple Productivity Experience Group ? | Entities possibly involved: dbr:Apple_Productivity_Experience_Group,dbr:Apple_Productivity_Experience_Group >> dbo:product >> [ANS]
translate question to dbpedia path: Question: List all that flows into the north sea? | Entities possibly involved: dbr:North_Sea,dbr:North_Sea >> dbp:inflow >> [ANS]
"translate question to dbpedia path: Question: Is the magnolia place of the greek revival architectural style? | Entities possibly involved: dbr:Magnolia_Place, dbr:Greek_Revival_architecture",ASK >> dbr:Magnolia_Place >> dbo:architecturalStyle >> dbr:Greek_Revival_architecture
translate question to dbpedia path: Question: How many head of agencies were there in Nazi Germany? | Entities possibly involved: dbr:Nazi_Germany,COUNT >> [VAR1] >> dbo:jurisdiction >> dbr:Nazi_Germany [SEP] [VAR1] >> dbo:leader >> [ANS]
translate question to dbpedia path: Question: List all the notable work of the screen writer who produced Frasier ? | Entities possibly involved: dbr:Frasier,[VAR1] >> dbo:notableWork >> [ANS] [SEP] [VAR1] >> dbo:notableWork >> dbr:Frasier [SEP] [VAR1] >> rdf:type >> dbo:ScreenWriter
"translate question to dbpedia path: Question: Does Caroline Augusta Foley Rhys Davids study Buddhism? | Entities possibly involved: dbr:Caroline_Augusta_Foley_Rhys_Davids, dbr:Buddhism",ASK >> dbr:Caroline_Augusta_Foley_Rhys_Davids >> dbo:field >> dbr:Buddhism
translate question to dbpedia path: Question: Who employed the person famous for the Boeing fa18ef Super Hornet? | Entities possibly involved: dbr:Boeing_F/A-18E/F_Super_Hornet,[VAR1] >> dbo:knownFor >> dbr:Boeing_F/A-18E/F_Super_Hornet [SEP] [VAR1] >> dbp:employer >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Person
translate question to dbpedia path: Question: List the awards given to the relatives of Gregorios Bernardakis. | Entities possibly involved: dbr:Gregorios_Bernardakis,[VAR1] >> dbo:award >> [ANS] [SEP] dbr:Gregorios_Bernardakis >> dbo:relative >> [VAR1]
translate question to dbpedia path: Question: What politician's partner is Diana Taylor ? | Entities possibly involved: dbr:Diana_Taylor_(superintendent),[ANS] >> dbo:partner >> dbr:Diana_Taylor_(superintendent) [SEP] [ANS] >> rdf:type >> dbo:Politician
translate question to dbpedia path: Question: Which fields are covered by academic journals in the US? | Entities possibly involved: dbr:United_States,[VAR1] >> dbp:country >> dbr:United_States [SEP] [VAR1] >> dbp:discipline >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:AcademicJournal
translate question to dbpedia path: Question: Which football players have Newell's Old Boys as youthclub? | Entities possibly involved: dbr:Newell's_Old_Boys,[ANS] >> dbp:youthclubs >> dbr:Newell's_Old_Boys
translate question to dbpedia path: Question: What are the teams for which Wilfred McDonald played for? | Entities possibly involved: dbr:Wilfred_McDonald,dbr:Wilfred_McDonald >> dbp:playedFor >> [ANS]
translate question to dbpedia path: Question: Who is the Artist of the singles whose film genre is Country music ? | Entities possibly involved: dbr:Country_music,[VAR1] >> dbp:artist >> [ANS] [SEP] [VAR1] >> dbp:genre >> dbr:Country_music [SEP] [VAR1] >> rdf:type >> dbo:Single
"translate question to dbpedia path: Question: Is Denver the largest city of Colorado? | Entities possibly involved: dbr:Colorado, dbr:Denver",ASK >> dbr:Colorado >> dbo:largestCity >> dbr:Denver
translate question to dbpedia path: Question: Count all those whose youthclub performed at the 14-15 La Liga? | Entities possibly involved: dbr:2014–15_La_Liga,COUNT >> [ANS] >> dbp:youthclubs >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Athlete [SEP] [VAR1] >> dbo:season >> dbr:2014–15_La_Liga
translate question to dbpedia path: Question: How many cities are around the sea which flows into the Atlantic? | Entities possibly involved: dbr:Atlantic_Ocean,COUNT >> [ANS] >> rdf:type >> dbo:City [SEP] [VAR1] >> dbo:inflow >> dbr:Atlantic_Ocean [SEP] [VAR1] >> dbp:cities >> [ANS]
translate question to dbpedia path: Question: Who all are starring in the  movies where director of photography is John Derek ? | Entities possibly involved: dbr:John_Derek,[VAR1] >> dbo:cinematography >> dbr:John_Derek [SEP] [VAR1] >> dbp:starring >> [ANS] [SEP] [VAR1] >> rdf:type >> dbo:Film
translate question to dbpedia path: Question: List the import people of Maryland Jockey Club ? | Entities possibly involved: dbr:Maryland_Jockey_Club,dbr:Maryland_Jockey_Club >> dbp:keyPeople >> [ANS]
translate question to dbpedia path: Question: What is the total number of companies who use a language designed by Bjarne Stroustrup? | Entities possibly involved: dbr:Bjarne_Stroustrup,COUNT >> [ANS] >> dbp:programmingLanguage >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Company [SEP] [VAR1] >> dbp:designer >> dbr:Bjarne_Stroustrup
translate question to dbpedia path: Question: Who does Cam PLante plays for ? | Entities possibly involved: dbr:Cam_Plante,dbr:Cam_Plante >> dbp:playedFor >> [ANS]
translate question to dbpedia path: Question: What famous work is derived from the one whose lyrics are written by Inma Gonzales? | Entities possibly involved: dbr:Inma_González,[VAR1] >> dbo:basedOn >> [ANS] [SEP] [VAR1] >> dbo:lyrics >> dbr:Inma_González
translate question to dbpedia path: Question: How many awards have been given to the ones who died of lung cancer? | Entities possibly involved: dbr:Lung_cancer,COUNT >> [ANS] >> rdf:type >> dbo:Award [SEP] [VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbo:deathCause >> dbr:Lung_cancer
translate question to dbpedia path: Question: Who holds shares in something famous for the Seven Spring Mountain Resort? | Entities possibly involved: dbr:Seven_Springs_Mountain_Resort,[ANS] >> dbp:owner >> [VAR1] [SEP] [VAR1] >> dbo:knownFor >> dbr:Seven_Springs_Mountain_Resort
translate question to dbpedia path: Question: How many honorary title are there of the scientists who has  Australian of the Year award  ? | Entities possibly involved: dbr:Australian_of_the_Year,COUNT >> [VAR1] >> dbo:award >> [ANS] [SEP] [VAR1] >> dbo:award >> dbr:Australian_of_the_Year
translate question to dbpedia path: Question: What is the alma mater of K. Terry Dornbush ? | Entities possibly involved: dbr:K._Terry_Dornbush,dbr:K._Terry_Dornbush >> dbp:almaMater >> [ANS]
translate question to dbpedia path: Question: What is the river which comes from Southend-on-Sea mountain? | Entities possibly involved: dbr:Southend-on-Sea,[ANS] >> dbo:mouthMountain >> dbr:Southend-on-Sea [SEP] [ANS] >> rdf:type >> dbo:River
translate question to dbpedia path: Question: What is the birth location of the advisor of Richard Hofstadter ? | Entities possibly involved: dbr:Richard_Hofstadter,[VAR1] >> dbo:birthPlace >> [ANS] [SEP] dbr:Richard_Hofstadter >> dbp:doctoralAdvisor >> [VAR1]
"translate question to dbpedia path: Question: Does Abdelhameed Amarri currently play for Khartoum? | Entities possibly involved: dbr:Khartoum, dbr:Abdelhameed_Amarri",ASK >> dbr:Abdelhameed_Amarri >> dbp:currentclub >> dbr:Khartoum
translate question to dbpedia path: Question: Who is the prime minister that Michael Jeffery served? | Entities possibly involved: dbr:Michael_Jeffery,dbr:Michael_Jeffery >> dbp:primeminister >> [ANS]
translate question to dbpedia path: Question: How many people are known for Dragons' Den? | Entities possibly involved: dbr:Dragons'_Den_(UK_TV_series),COUNT >> [ANS] >> dbo:knownFor >> dbr:Dragons'_Den_(UK_TV_series)
translate question to dbpedia path: Question: How many different writers have written for Jump Square? | Entities possibly involved: dbr:Jump_Square,COUNT >> [VAR1] >> dbp:author >> [ANS] [SEP] [VAR1] >> dbp:magazine >> dbr:Jump_Square
translate question to dbpedia path: Question: Who is the employer of Ralph flanders ? | Entities possibly involved: dbr:Ralph_Flanders,dbr:Ralph_Flanders >> dbp:occupation >> [ANS]
"translate question to dbpedia path: Question: Is Giorgos Kaminis the mayor of Athens? | Entities possibly involved: dbr:Athens, dbr:Giorgos_Kaminis",ASK >> dbr:Athens >> dbo:mayor >> dbr:Giorgos_Kaminis
translate question to dbpedia path: Question: Name the members of European Go Federation? | Entities possibly involved: dbr:European_Go_Federation,dbr:European_Go_Federation >> dbp:membership >> [ANS]
"translate question to dbpedia path: Question: Grey gppse and eristoff is produced by which company? | Entities possibly involved: dbr:Grey_Goose_(vodka), dbr:Eristoff",dbr:Eristoff >> dbp:manufacturer >> [ANS] [SEP] dbr:Grey_Goose_(vodka) >> dbp:manufacturer >> [ANS]
translate question to dbpedia path: Question: Count the participants of the NBA. | Entities possibly involved: dbr:National_Basketball_Association,COUNT >> [ANS] >> dbo:league >> dbr:National_Basketball_Association
translate question to dbpedia path: Question: Who has stock in the railway lines managed by Norfolk Southern Railway? | Entities possibly involved: dbr:Norfolk_Southern_Railway,[VAR1] >> dbp:owner >> [ANS] [SEP] [VAR1] >> dbp:system >> dbr:Norfolk_Southern_Railway [SEP] [VAR1] >> rdf:type >> dbo:RailwayLine
translate question to dbpedia path: Question: How many writers speak a language belonging to the Germanic kind of languages? | Entities possibly involved: dbr:Germanic_languages,COUNT >> [ANS] >> dbp:language >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:Writer [SEP] [VAR1] >> dbo:languageFamily >> dbr:Germanic_languages
translate question to dbpedia path: Question: Enumerate the cars related to the ones assembled in Toluca? | Entities possibly involved: dbr:Toluca,COUNT >> [VAR1] >> dbp:assembly >> dbr:Toluca [SEP] [VAR1] >> dbp:related >> [ANS]
translate question to dbpedia path: Question: Name the basketball players drafted by Los Angeles Clippers ? | Entities possibly involved: dbr:Los_Angeles_Clippers,[ANS] >> dbp:draftTeam >> dbr:Los_Angeles_Clippers [SEP] [ANS] >> rdf:type >> dbo:BasketballPlayer
"translate question to dbpedia path: Question: Is Tenzing Norgay  the first person to scale Mt. Everest? | Entities possibly involved: dbr:Mount_Everest, dbr:Tenzing_Norgay",ASK >> dbr:Mount_Everest >> dbo:firstAscentPerson >> dbr:Tenzing_Norgay
translate question to dbpedia path: Question: Count the number of other product of the banks whose one of the product is Wealth management ? | Entities possibly involved: dbr:Wealth_management,COUNT >> [VAR1] >> dbo:product >> [ANS] [SEP] [VAR1] >> dbo:product >> dbr:Wealth_management
"translate question to dbpedia path: Question: Is Pulau Ubin the largest city of Singapore? | Entities possibly involved: dbr:Pulau_Ubin, dbr:Singapore",ASK >> dbr:Pulau_Ubin >> dbo:largestCity >> dbr:Singapore
translate question to dbpedia path: Question: Under which president was timothy l. woodruff a lieutenant? | Entities possibly involved: dbr:Timothy_L._Woodruff,[ANS] >> dbp:lieutenant >> dbr:Timothy_L._Woodruff
"translate question to dbpedia path: Question: How many have been venerateds in Islam and Judaism? | Entities possibly involved: dbr:Judaism, dbr:Islam",COUNT >> [ANS] >> dbo:veneratedIn >> dbr:Islam [SEP] [ANS] >> dbo:veneratedIn >> dbr:Judaism
"translate question to dbpedia path: Question: Which training center of William Anthony has also alumni named Philip W Pillsbury ? | Entities possibly involved: dbr:William_Anthony_(artist), dbr:Philip_W._Pillsbury",dbr:Philip_W._Pillsbury >> dbp:education >> [ANS] [SEP] dbr:William_Anthony_(artist) >> dbp:training >> [ANS]
translate question to dbpedia path: Question: List the authors of the musicals whose songwriter is Richard M. Sherman. | Entities possibly involved: dbr:Richard_M._Sherman,[VAR1] >> dbo:author >> [ANS] [SEP] [VAR1] >> dbo:musicBy >> dbr:Richard_M._Sherman [SEP] [VAR1] >> rdf:type >> dbo:Musical
translate question to dbpedia path: Question: Give me some organizations working for Environmentalism | Entities possibly involved: dbr:Environmentalism,[ANS] >> dbp:purpose >> dbr:Environmentalism [SEP] [ANS] >> rdf:type >> dbo:Organisation
"translate question to dbpedia path: Question: What faith of Buddhist Tai Hung College is also the acadmeic interest of Paul Demiville ? | Entities possibly involved: dbr:Paul_Demiéville, dbr:Buddhist_Tai_Hung_College",dbr:Buddhist_Tai_Hung_College >> dbp:religion >> [ANS] [SEP] dbr:Paul_Demiéville >> dbp:fields >> [ANS]
translate question to dbpedia path: Question: Count the number of offices held by people who have their allegiances with the american civil war union? | Entities possibly involved: dbr:Union_(American_Civil_War),COUNT >> [VAR1] >> dbp:allegiance >> dbr:Union_(American_Civil_War) [SEP] [VAR1] >> dbp:office >> [ANS]
translate question to dbpedia path: Question: What are all the TV shows which are related to the ones produced by Julie Gardner? | Entities possibly involved: dbr:Julie_Gardner,COUNT >> [ANS] >> dbo:related >> [VAR1] [SEP] [ANS] >> rdf:type >> dbo:TelevisionShow [SEP] [VAR1] >> dbo:executiveProducer >> dbr:Julie_Gardner
translate question to dbpedia path: Question: For how many different presidents have people in the Continental Army served? | Entities possibly involved: dbr:Continental_Army,COUNT >> [VAR1] >> dbp:branch >> dbr:Continental_Army [SEP] [VAR1] >> dbp:president >> [ANS]
"translate question to dbpedia path: Question: Is Pixar Canada a subsidiary of Pixar? | Entities possibly involved: dbr:Pixar, dbr:Pixar_Canada",ASK >> dbr:Pixar >> dbo:subsidiary >> dbr:Pixar_Canada
